ID,SMILES
165,C(COCCOCCOCCC[*:2])C[*:1]
166,C(COCCO[*:2])OCCO[*:1]
167,O=C(NCCOCCOCCNC(=O)[*:2])[*:1]
168,C(CCO[*:2])CC[*:1]
169,O=C(CCC(=O)[*:1])NCCCC(=O)[*:2]
170,O=C(CCC(=O)NCCCC(=O)[*:2])NCCCCCC(=O)[*:1]
171,O=C(CCC(=O)[*:1])NCCCCCC(=O)[*:2]
172,O=C(CCCn1cc(C[*:1])nn1)[*:2]
173,C(CCC[*:2])CCN[*:1]
174,C(CC[*:2])CN[*:1]
175,C(COCC[*:2])N[*:1]
176,C(CN[*:1])COCCC[*:2]
177,C(CC[*:2])COCCN[*:1]
178,O=C(CCCCCOCCOCCOCCCCCC[*:1])[*:2]
179,O=C(CCCCCOCCCCCOCCCCCC[*:1])[*:2]
180,O=C(COCCOCCOCCOCCOCCOCCCCCC[*:1])[*:2]
181,C(CCC[*:1])CCOCCOC[*:2]
182,C(CCC[*:1])CCOCCOCCOCCCCC[*:2]
183,C(CCC[*:1])CCOCCCCCOCCCCC[*:2]
184,C(CCC[*:1])CCOCCOCCOCCOCCOCCOC[*:2]
185,C(COCCN[*:1])COC[*:2]
186,O=C(CO[*:2])NCCCCN[*:1]
187,O=C(CCC(=O)[*:1])NCCCCNC(=O)CO[*:2]
188,O=C(CCC(=O)[*:1])NCCCOCCOCCOCCCNC(=O)CO[*:2]
189,C(COCCOCCOCCOC[*:2])N[*:1]
190,O=C(C[*:2])NCCOCCOCCOC[*:1]
191,O=C(CO[*:2])NCCCCCCCCN[*:1]
192,O=C(CO[*:2])NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN[*:1]
193,C(C[*:2])N[*:1]
194,C(CO[*:2])N[*:1]
195,C(CCCCO[*:2])CCCN[*:1]
196,C(CN[*:1])C[*:2]
197,C(#C[*:1])C1CN(C2CCN([*:2])CC2)C1
198,C(#C[*:1])C1CCN(C2CN([*:2])C2)CC1
199,C(#C[*:1])C1CCN([*:2])CC1
200,C1CN([*:2])CCC1C1CN([*:1])C1
201,C1CN([*:2])CCC1N1CC([*:1])C1
202,C1CN([*:2])CCC1[*:1]
203,C1CN([*:2])CCN1[*:1]
204,O=C(C[*:1])NCCC[*:2]
205,c1c(C[*:1])nnn1CCOCCOCC[*:2]
206,c1c(C[*:1])nnn1CCOCCOCCOCC[*:2]
207,c1c(C[*:1])nnn1CCOCCOCCOCCOCC[*:2]
208,O=C(C[*:1])NCCOCC[*:2]
209,O=C(C[*:1])NCCOCCOCC[*:2]
210,O=C(C[*:1])NCCOCCOCCOCCOCC[*:2]
211,c1c(C[*:1])nnn1CCOCC[*:2]
212,O=C(C[*:1])NCCCCC[*:2]
213,c1c(C[*:1])nnn1CCCCC[*:2]
214,c1c(C[*:1])nnn1CCCCCC[*:2]
215,O=C(c1cn(CCOCC[*:2])nn1)[*:1]
216,O=C(Cc1cn(CCOCC[*:2])nn1)[*:1]
217,O=C(CCc1cn(CCC[*:2])nn1)[*:1]
218,O=C(CCCc1cn(CC[*:2])nn1)[*:1]
219,C(#C[*:2])CCCCn1cc(C[*:1])nn1
220,C(#C[*:2])CCCCCn1cc(C[*:1])nn1
221,C(COCCOCC[*:1])OCCOCCOCC[*:2]
222,C(COCCOCCOCC[*:2])OCCOCCOCC[*:1]
223,O=C(C[*:2])NCCOCCn1cc(C[*:1])nn1
224,O=C(C[*:2])NCCOCCOCCn1cc(C[*:1])nn1
225,O=C(C[*:2])NCCOCCOCCOCCn1cc(C[*:1])nn1
226,O=C(CC[*:2])NCCOCCn1cc(C[*:1])nn1
227,O=C(CC[*:2])NCCOCCOCCn1cc(C[*:1])nn1
228,O=C(CC[*:2])NCCOCCOCCOCCn1cc(C[*:1])nn1
229,O=C(CC[*:2])NCCOCCOCCOCCOCCn1cc(C[*:1])nn1
230,c1c(C[*:1])nnn1CCOCCN[*:2]
