ID,SMILES
60,COC(=O)CC1C2(C)C3=C(C)C(c4ccoc4)CC3OC2C2OC(=O)C3(C)C=CC(=O)C1(C)C23
62,COC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc1ccccc1
63,CNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc1ccccc1
64,CNC(=O)C(CC(C)C)NC(=O)CCCc1ccccc1
65,CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)OC)C(c1ccccc1)c1ccccc1)C1CCCCC1
66,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
67,CNC(C)C(=O)NC1CCOC2CC(C)(C)C(C(=O)NC3CCCc4cc(O)ccc43)N2C1=O
70,CC(=O)NC(C(=O)N1CC(O)C(F)C1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C
71,CC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C
73,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1
