PROTAC SMILES,PROTAC ID,POI Ligand SMILES with direction,E3 Binder SMILES with direction,Linker SMILES with direction,POI Ligand SMILES,E3 Binder SMILES,Linker SMILES,POI Ligand ID,E3 Binder ID,Linker ID,Notes
O=C1CCC(N2C(=O)c3cccc(NCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2153,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CNCCCON[*:1])CN[*:2],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2154,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCN[*:2])CNCCCON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2155,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCNCCCON[*:1])CCN[*:2],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2156,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCN[*:2])CCNCCCON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2157,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCNCCCON[*:1])CCCN[*:2],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2158,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCCN[*:2])CCCNCCCON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2159,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CNCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2160,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CNCCOCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2161,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CNCCOCCOCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2162,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CNCCOCCOCCOCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCOCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2163,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CNCCCON[*:1])CN[*:2],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2164,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CCN[*:2])CNCCCON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2165,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CCNCCCON[*:1])CCN[*:2],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2166,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CCCN[*:2])CCNCCCON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2167,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CCCNCCCON[*:1])CCCN[*:2],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2168,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CCCCN[*:2])CCCNCCCON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2169,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CNCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2170,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CNCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2171,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CNCCOCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2172,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CNCCOCCOCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2173,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[*:1],O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C(CNCCOCCOCCOCCOCCOCCN[*:2])CON[*:1],O=Cc1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCOCCOCCOCCOCCOCCNCCCON,,5.0,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2183,CCN(c1cc(-c2ccc(C[*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCN1CCN([*:1])CC1)CO[*:2],CCN(c1cc(-c2ccc(C)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,OCCCCN1CCNCC1,,5.0,2246.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2184,CCN(c1cc(-c2ccc([*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O[*:2])c3C2=O)C(=O)N1,C(CCN1CCN(C[*:1])CC1)CC[*:2],CCN(c1cc(-c2ccccc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,CCCCCN1CCN(C)CC1,,181.0,4141.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2185,CCN(c1cc(-c2ccc(C[*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCN1CCN([*:1])CC1)CCO[*:2],CCN(c1cc(-c2ccc(C)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,OCCCCCCN1CCNCC1,,5.0,1064.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2186,CCN(c1cc(-c2ccc([*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(OC[*:2])c3C2=O)C(=O)N1,C(CCC[*:2])CCN1CCN(C[*:1])CC1,CCN(c1cc(-c2ccccc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCN1CCN(C)CC1,,,,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2187,CCN(c1cc(-c2ccc(C[*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(OC[*:2])c3C2=O)C(=O)N1,C(CCCN1CCN([*:1])CC1)CCC[*:2],CCN(c1cc(-c2ccc(C)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCCN1CCNCC1,,,1867.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2188,CCN(c1cc(-c2ccc(C[*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O[*:2])c3C2=O)C(=O)N1,C(CCCCN1CCN([*:1])CC1)CCCC[*:2],CCN(c1cc(-c2ccc(C)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,CCCCCCCCCN1CCNCC1,,181.0,1868.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2189,CCN(c1cc(-c2ccc(C[*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(OC[*:2])c3C2=O)C(=O)N1,C(CCCCN1CCN([*:1])CC1)CCCC[*:2],CCN(c1cc(-c2ccc(C)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCCCCN1CCNCC1,,,1868.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2190,CCN(c1cc(-c2ccc(C[*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O[*:2])c3C2=O)C(=O)N1,C(CCCCCN1CCN([*:1])CC1)CCCCC[*:2],CCN(c1cc(-c2ccc(C)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,CCCCCCCCCCCN1CCNCC1,,181.0,1869.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2191,CCN(c1cc(-c2ccc(C[*:1])cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O[*:2])c3C2=O)C(=O)N1,C(CCCCCC[*:2])CCCCCN1CCN([*:1])CC1,CCN(c1cc(-c2ccc(C)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,CCCCCCCCCCCCN1CCNCC1,,181.0,1870.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2194,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CN([*:1])C2)ncn1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCOCCOCCC(=O)[*:2])[*:1],O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CNC2)ncn1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCOCCOCCC=O,,4.0,3133.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2195,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CN([*:1])C2)ncn1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCCCCCCCCC(=O)[*:2])[*:1],O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CNC2)ncn1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCCCCCCC=O,,4.0,1441.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2196,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CN([*:1])C2)ncn1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(COCCOCCOCCOCCOCC(=O)[*:2])[*:1],O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CNC2)ncn1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCOCCOCCOCCOCCOCC=O,,4.0,3152.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2197,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CN([*:1])C2)ncn1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(COCCOCCOCCOCCOCC(=O)[*:2])[*:1],O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2CNC2)ncn1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCOCCOCCOCCOCCOCC=O,,0.0,3152.0,Obtained from non-mapped E3 and mapped Linker found in the dictionaries. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=True) (step=3)
