PROTAC SMILES,POI Ligand SMILES with direction,E3 Binder SMILES with direction,Linker SMILES with direction,POI Ligand SMILES,E3 Binder SMILES,Linker SMILES,PROTAC ID,POI Ligand ID,E3 Binder ID,Linker ID,Notes
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NCCOCCOCCN2CCN(c3ccc(Nc4ncc5nc(Nc6ccccc6)n(C6CCCC6)c5n4)cc3)CC2)C(C)(C)C)cc1,c1ccc(Nc2nc3cnc(Nc4ccc(N5CCN(C[*:1])CC5)cc4)nc3n2C2CCCC2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,C(COC[*:1])OCC[*:2],CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCOCCOC,78c8e818794329ba789f68ddcf4b18fecf9b1d889e43f764ea93359472dd0ebd,90de5bc0f470357091945450f1e0f09ea8c281586f2e3197e843d34c9c81ae12,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,bb5501abafb70c9ac318276ae85579465d3875e35016991c900bd615b747f9d0,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NCCOCCOCCOCCN2CCN(c3ccc(Nc4ncc5nc(Nc6ccccc6)n(C6CCCC6)c5n4)cc3)CC2)C(C)(C)C)cc1,c1ccc(Nc2nc3cnc(Nc4ccc(N5CCN(C[*:1])CC5)cc4)nc3n2C2CCCC2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,C(COCC[*:2])OCCOC[*:1],CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCOCCOCCOC,af3603988cb824ee47e46e56fa46c808ee4b68aa7008ca847594e292bc94da3a,90de5bc0f470357091945450f1e0f09ea8c281586f2e3197e843d34c9c81ae12,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,bc1ca955f523079b46ed142998a3e907c022d80ca3412f03f8080191a03e5802,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NCCOCCOCCOCCOCCN2CCN(c3ccc(Nc4ncc5nc(Nc6ccccc6)n(C6CCCC6)c5n4)cc3)CC2)C(C)(C)C)cc1,c1ccc(Nc2nc3cnc(Nc4ccc(N5CCN(C[*:1])CC5)cc4)nc3n2C2CCCC2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,C(COCCOC[*:1])OCCOCC[*:2],CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCOCCOCCOCCOC,a20698c7434cf8ce62bc9e254f8cc702247269f66331b6d4f34c36e836250473,90de5bc0f470357091945450f1e0f09ea8c281586f2e3197e843d34c9c81ae12,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,85b267f5481726c593d3396fb4aaa249f8698c0f1e1afc88744809d55359cbfa,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCCCCCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(CCCCCCC[*:1])[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCCCCCCC=O,768d81829839e99249648b91350945b9f334c999be0eeabbe32d1c76ba4f7b96,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,a5e4a139ac5ee2d7189c04d497860d22ba02170971ade0dd026991fd860925da,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(COCCOCC[*:1])[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCOCCOCC=O,e9e36522983b9323b5d1599f9c273393e347dcc6729600274a82c2d679783099,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,f7cf81de5690f0829c749816ed1bd3e676cdb3f13f7797d5f95415ec4b7ecd77,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCCOCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(COCCOCCOCC[*:1])[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCOCCOCCOCC=O,ebcc4d22ca72665bf053a1cb4c011534a39cf71d7e0977c6e6c22149132d8e18,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,1761cde93a5a309b2095b3118ddb193564a8ea55e809edbebfe91dd34426aa43,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCCCCCOCCCCCOCCCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(CCCCOCCCCCOCCCCCC[*:1])[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCCCCCOCCCCCOCCCCC=O,bcb3ac3975198f685e8db540c124f6be5366c9b90f9149d398400f8578910ac0,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,7534b97dc58cf56bd84a8dc8b1966157b66950f4be5e18b7de463538652d49d6,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCCCCCCCOc5cc(-c6scnc6C)ccc5CNC(=O)C5CC(O)CN5C(=O)C(C(C)C)N5Cc6ccccc6C5=O)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)c([*:2])c1,C(CCCC[*:1])CCCO[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)cc1,CCCCCCCCO,02aa7ac25f2ba75e81053520e8d014b5d68508d5a9d34faa8498cacf6d870812,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,e446ce9d6da31fdd54b33d4a1b73985a4064fd26622a565ed9a9143e7dbf822a,5159e1bdab981643cd4397e161543e621726219cac397d6a94f280c6f699cd19,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCCOc5cc(-c6scnc6C)ccc5CNC(=O)C5CC(O)CN5C(=O)C(C(C)C)N5Cc6ccccc6C5=O)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)c([*:2])c1,C(COCC[*:1])OCCO[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)cc1,CCOCCOCCO,16611f07536c7f353ab9fc2788363da4c6d5e980ec011cd2c71c519a7b5a0917,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,e446ce9d6da31fdd54b33d4a1b73985a4064fd26622a565ed9a9143e7dbf822a,1574ff48f6264a78753b9ab6aeaa72a385de92e5b9bfafb8410cc114b70ffa2e,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCCOCCOc5cc(-c6scnc6C)ccc5CNC(=O)C5CC(O)CN5C(=O)C(C(C)C)N5Cc6ccccc6C5=O)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)c([*:2])c1,C(COCCO[*:2])OCCOCC[*:1],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)cc1,CCOCCOCCOCCO,334db4dc3e4375f93985c8ec3bd21c890bb20e5c2c822be81063b207c681231c,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,e446ce9d6da31fdd54b33d4a1b73985a4064fd26622a565ed9a9143e7dbf822a,8aaed115eafd373d4c44d0445e314326f74dac699145838738c69ed116c2e1db,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCCCCCOCCCCCOCCCCCOc5cc(-c6scnc6C)ccc5CNC(=O)C5CC(O)CN5C(=O)C(C(C)C)N5Cc6ccccc6C5=O)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)c([*:2])c1,C(CCC[*:1])CCOCCCCCOCCCCCO[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(C(C)C)N2Cc3ccccc3C2=O)cc1,CCCCCCOCCCCCOCCCCCO,bc9065988f1011c30d3cf0ba91078c53b11f4a6f4d741327bcb367b49c9aa63f,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,e446ce9d6da31fdd54b33d4a1b73985a4064fd26622a565ed9a9143e7dbf822a,a43ac6008086a0163c8634b68d42a7fa6dfe33c72330f9758d5f332d401f1404,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCCOc5cc(-c6scnc6C)ccc5CNC(=O)C5CC(O)CN5C(=O)C(NC(=O)C5(C#N)CC5)C(C)(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(C#N)CC2)C(C)(C)C)c([*:2])c1,C(COCC[*:1])OCCO[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(C#N)CC2)C(C)(C)C)cc1,CCOCCOCCO,b87e43349220fb6199eaa583c2c3b3d084405df1bed251043b1fe1e3ff5366a0,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,733167d87c0532bce034f9acdf9f027372d01160304e25dc1e1ba9ab4cd73653,1574ff48f6264a78753b9ab6aeaa72a385de92e5b9bfafb8410cc114b70ffa2e,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCCOc5cc(-c6scnc6C)ccc5CNC(=O)C5CC(O)CN5C(=O)C(NC(=O)C5(F)CC5)C(C)(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c([*:2])c1,C(COCC[*:1])OCCO[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)cc1,CCOCCOCCO,14c85569c1df39ac3cf18e3df5eaa16df418fef4c8ee206b0982e01c723c7bea,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,49966f6f5cb725e8d1e9ddea14eff8e1749082361d2a82e807beb33134d4bd8c,1574ff48f6264a78753b9ab6aeaa72a385de92e5b9bfafb8410cc114b70ffa2e,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc(OCCOCCOCCOCCN3CCN(c4ccc(Nc5ncc6c(C)c(C(C)=O)c(=O)n(C7CCCC7)c6n5)nc4)CC3)c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc([*:2])c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,C(COCCO[*:2])OCCOCC[*:1],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CNC(C)C(=O)NC(C(=O)N1CC(Oc2ccccc2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,CCOCCOCCOCCO,06791bf313a2cfd3bbb07ba877f75d73a7c92f86f093662a918eba18f668f509,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,b17eb0ee41d0ff8b9800ad43858131dda447092bc73e15ed08847549df0c4917,8aaed115eafd373d4c44d0445e314326f74dac699145838738c69ed116c2e1db,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
COc1cc(C(=O)NCCOCCOCCOCCN2CCN(c3ccc(Nc4ncc5c(C)c(C(C)=O)c(=O)n(C6CCCC6)c5n4)nc3)CC2)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN([*:1])CC4)cn3)nc2n(C2CCCC2)c1=O,COc1cc(C(=O)[*:2])ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,C(COCCOCCOCC[*:1])N[*:2],CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,COc1cc(C=O)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,CCOCCOCCOCCN,6928fbb46a07efcbf2ae77e2da14ef252660c33ccdcec20016929e14faf15280,7fd0111d4f0dade0162f653eb7ea1f5f96a880aaca3dbd4e49bc94b6ac5026c9,d931cc095a0b38d51f312583b985bb6ad13c36bcd4329a18e6f14ec786143736,89db64433243c3bbfbc14cbfc4b7265eb6693906ace2f20afb67794317e695cc,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCC(=O)NCCCCCCNc2nccc(-c3sc(C(C)(C)C)nc3-c3cccc(NS(=O)(=O)c4c(F)cccc4F)c3F)n2)C(C)(C)C)cc1,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N[*:1])n2)s1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(CCC(=O)[*:2])NCCCCCC[*:1],CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,CCCCCCNC(=O)CCC=O,e61fcc7d355d00f5a9116a1389d2d6000dc6c1a03fd196ebb8ad638641380724,24265bcf8923b61e0a805f3b0a24cd8e3578f952b9b7c2db0e78fa598f496dd3,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,ebecfe1dbe4f04f064565183fa1c5e06eb5731f92b56652fffea1d2cb31c98f3,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCN(CCCC(=O)N2CCCC(n3nc(-c4ccc(Oc5ccc(F)cc5F)cc4)c(C(N)=O)c3N)C2)CC1,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCN([*:1])C2)c1N,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCN(C[*:2])CC1,O=C(CC[*:2])[*:1],NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCNC2)c1N,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCN(C)CC1,CCC=O,7cbefe3dc38202bb2d287a660853e4ec9c36e4c9770dee3f9751244b823128b6,a3e9bea95cf24bf0f1dbcde267f84cd128bfcd0770a77a212b9f66ce8c43b9a0,4e67094af8e72fd15f2f901a8dea37e4be2471fe6ddc729f7d515a141e922827,7af1de7d1ec268fb75e07e72548027b3dee34b53323a5a1ec328c2f2b67b892b,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=0)
CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN([*:1])C1,O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,CN(CCCNC(=O)CN[*:2])C(C)(C)C=C(C#N)C(=O)[*:1],Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCNC1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CN(CCCNC(=O)CN)C(C)(C)C=C(C#N)C=O,d124b49fd3039545d360ab3f415de9106d4c3597c9a4af2217643558be96f7ef,fbcd8cdf68bc0fea2de715794fa35ead2a6a464139dd3092016c57f5d2bb6122,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,1ea7e1e6a808e463e8a7224ca3a5d81a59f3508bbbacc52577e022a24a80124d,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
CN(CCCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN([*:1])C1,O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,CN(CCCCNC(=O)CN[*:2])C(C)(C)C=C(C#N)C(=O)[*:1],Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCNC1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CN(CCCCNC(=O)CN)C(C)(C)C=C(C#N)C=O,cf18d1cf9cc14302083b01e62bdf23369f387bf055b33392f353ef8967529f1e,fbcd8cdf68bc0fea2de715794fa35ead2a6a464139dd3092016c57f5d2bb6122,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,9b7a0d2eb76162f9bc9e8df45a55d91a64ab197ccf242e88170e9e6d4e6c87fb,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=False)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=True)(matching_linker=None)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=0)
